CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Azerbaijan,AZE,,,NAT_TOTAL,20200430,3,1,2,1,2,1,4,1,1,0,3,1,2,1,4,2,1,0,0,0,2,1,2,2,0,0,0,,0,,,1804,24,87.96,87.96,86.9,86.9,70.56,70.56,73.72,73.72,50,50
Azerbaijan,AZE,,,NAT_TOTAL,20200531,3,1,2,1,2,1,4,1,0,,1,1,2,1,4,2,1,0,0,0,2,1,2,2,0,0,0,,0,,,5494,63,77.78,77.78,82.14,82.14,64.44,64.44,66.67,66.67,50,50
Azerbaijan,AZE,,,NAT_TOTAL,20200630,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,2,1,0,0,0,2,1,2,2,0,0,3,1,0,,,17524,213,96.3,96.3,96.43,96.43,80.56,80.56,85.26,85.26,50,50
Azerbaijan,AZE,,,NAT_TOTAL,20200731,3,1,2,1,2,1,4,1,2,0,3,1,2,1,4,2,1,0,0,0,2,1,2,2,0,0,3,1,0,,,31878,448,93.52,93.52,91.67,91.67,78.89,78.89,83.33,83.33,50,50
Azerbaijan,AZE,,,NAT_TOTAL,20200831,3,1,2,1,2,1,4,1,2,0,2,0,2,0,4,2,1,0,0,0,2,1,2,2,0,0,3,1,0,,,36435,534,85.19,85.19,86.9,86.9,73.89,73.89,77.56,77.56,50,50
Azerbaijan,AZE,,,NAT_TOTAL,20200930,2,1,2,0,2,0,4,0,1,1,1,0,2,0,4,2,1,0,0,0,2,1,2,2,0,0,3,1,0,,,40229,591,68.98,68.98,76.9,76.9,64.17,64.17,66.35,66.35,50,50
Azerbaijan,AZE,,,NAT_TOTAL,20201031,3,1,2,0,2,0,4,0,1,0,1,0,1,0,4,2,1,0,0,0,2,1,2,2,0,0,3,1,0,,,55269,730,64.35,64.35,70.95,70.95,61.39,61.39,63.14,63.14,50,50
Azerbaijan,AZE,,,NAT_TOTAL,20201130,3,1,2,0,2,0,4,0,2,0,1,0,1,0,4,2,1,0,0,0,2,1,3,2,0,0,3,1,0,,,121176,1392,69.91,69.91,75.71,75.71,66.94,66.94,69.55,69.55,50,50
Azerbaijan,AZE,,,NAT_TOTAL,20201231,3,1,3,0,2,1,4,1,1,1,2,0,2,0,4,1,0,0,0,0,2,1,2,2,0,0,4,1,0,,,218700,2641,84.26,84.26,86.9,86.9,70,70,78.85,78.85,12.5,12.5
Burundi,BDI,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,BDI,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,1,1,0,0,0,0,0,,0,,,0,0,5.56,5.56,9.52,9.52,3.33,3.33,3.85,3.85,0,0
Burundi,BDI,,,NAT_TOTAL,20200331,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,1,0,0,0,0,,0,,,2,0,13.89,13.89,20.24,20.24,10.56,10.56,12.18,12.18,0,0
Burundi,BDI,,,NAT_TOTAL,20200430,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,1,2,0,0,0,,0,,,11,1,13.89,13.89,20.24,20.24,17.22,17.22,19.87,19.87,0,0
Burundi,BDI,,,NAT_TOTAL,20200531,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,1,1,0,0,0,,0,,,63,1,13.89,13.89,20.24,20.24,13.89,13.89,16.03,16.03,0,0
Burundi,BDI,,,NAT_TOTAL,20200630,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,1,1,0,0,0,,0,,,170,1,13.89,13.89,20.24,20.24,13.89,13.89,16.03,16.03,0,0
Burundi,BDI,,,NAT_TOTAL,20200731,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,1,1,0,0,1,1,0,,,387,1,13.89,13.89,20.24,20.24,15.56,15.56,17.95,17.95,0,0
Burundi,BDI,,,NAT_TOTAL,20200831,0,,0,,0,,0,,0,,0,,0,,2,0,,0,0,0,1,1,1,1,0,0,1,1,0,,,445,1,11.11,11.11,16.67,16.67,13.89,13.89,16.03,16.03,0,0
Burundi,BDI,,,NAT_TOTAL,20200930,1,1,0,,0,,0,,0,,0,,0,,2,0,,0,0,0,1,1,1,1,0,0,1,1,0,,,508,1,14.81,14.81,23.81,23.81,16.11,16.11,18.59,18.59,0,0
Burundi,BDI,,,NAT_TOTAL,20201031,1,1,0,,0,,0,,0,,0,,0,,2,1,0,0,0,0,1,1,1,1,0,0,1,1,0,,,585,1,14.81,14.81,23.81,23.81,17.78,17.78,18.59,18.59,12.5,12.5
Burundi,BDI,,,NAT_TOTAL,20201130,1,1,0,,0,,0,,0,,0,,0,,2,1,0,0,0,0,1,1,1,1,0,0,1,1,0,,,688,1,14.81,14.81,23.81,23.81,17.78,17.78,18.59,18.59,12.5,12.5
Burundi,BDI,,,NAT_TOTAL,20201231,1,1,0,,0,,0,,0,,0,,0,,2,1,0,1,0,0,1,1,1,1,0,0,1,1,0,,,818,2,14.81,14.81,23.81,23.81,21.11,21.11,18.59,18.59,37.5,37.5
Belgium,BEL,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,0,0,0,0,0,,0,,,0,0,11.11,11.11,14.29,14.29,6.67,6.67,7.69,7.69,0,0
Belgium,BEL,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,0,2,0,0,0,,0,,,1,0,11.11,11.11,14.29,14.29,13.33,13.33,15.38,15.38,0,0
Belgium,BEL,,,NAT_TOTAL,20200331,2,1,3,1,2,1,4,1,0,,2,1,2,1,4,2,0,2,0,0,2,1,1,1,0,0,0,,0,,,12775,705,81.48,81.48,82.14,82.14,66.11,66.11,62.82,62.82,87.5,87.5
Belgium,BEL,,,NAT_TOTAL,20200430,2,1,3,1,2,1,4,1,0,,2,1,2,1,4,2,0,2,0,0,2,1,1,1,0,0,1,1,0,,,48519,7594,81.48,81.48,82.14,82.14,67.78,67.78,64.74,64.74,87.5,87.5
Belgium,BEL,,,NAT_TOTAL,20200531,2,1,2,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,2,2,0,0,2,1,0,,,58381,9467,75,75,75,75,71.11,71.11,68.59,68.59,87.5,87.5
Belgium,BEL,,,NAT_TOTAL,20200630,2,0,2,1,2,1,3,1,0,,0,,0,,3,2,0,2,0,0,2,1,2,2,0,0,2,1,0,,,61427,9747,51.85,51.85,57.14,57.14,57.22,57.22,52.56,52.56,87.5,87.5
Belgium,BEL,,,NAT_TOTAL,20200731,1,1,3,0,2,1,4,1,0,,2,0,1,0,3,2,0,1,0,0,2,1,2,2,0,0,3,1,0,,,68751,9841,62.96,62.96,64.29,64.29,62.22,62.22,62.18,62.18,62.5,62.5
Belgium,BEL,,,NAT_TOTAL,20200831,1,1,2,1,2,1,4,1,0,,0,,0,,3,2,0,1,0,0,2,1,2,2,0,0,3,1,0,,,85236,9895,52.78,52.78,57.14,57.14,56.11,56.11,55.13,55.13,62.5,62.5
Belgium,BEL,,,NAT_TOTAL,20200930,1,1,2,1,1,1,4,1,0,,0,,0,,3,2,0,1,0,0,2,1,2,2,0,0,2,1,0,,,118452,10016,47.22,47.22,57.14,57.14,51.11,51.11,49.36,49.36,62.5,62.5
Belgium,BEL,,,NAT_TOTAL,20201031,2,0,2,1,1,1,4,1,0,,2,1,0,,3,2,1,2,0,0,2,1,2,2,0,0,3,0,0,,,429229,11625,56.48,56.48,67.86,67.86,62.5,62.5,56.73,56.73,100,100
Belgium,BEL,,,NAT_TOTAL,20201130,1,1,3,1,2,1,4,1,0,,2,1,0,,3,2,1,2,0,0,2,1,2,2,0,0,3,0,0,,,577345,16645,63.89,63.89,71.43,71.43,66.94,66.94,61.86,61.86,100,100
Belgium,BEL,,,NAT_TOTAL,20201231,1,1,2,1,2,1,4,1,0,,2,1,0,,3,2,1,2,0,0,2,1,2,2,0,0,3,0,2,1,,646496,19528,60.19,60.19,67.86,67.86,67.39,67.39,62.37,62.37,100,100
Benin,BEN,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
Benin,BEN,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,1,0,,0,0,0,1,1,0,0,0,0,0,,0,,,0,0,8.33,8.33,13.1,13.1,5,5,5.77,5.77,0,0
Benin,BEN,,,NAT_TOTAL,20200331,3,1,2,0,2,1,4,0,2,0,0,,2,0,2,0,,0,0,0,2,1,1,2,0,0,0,,0,,,9,0,70.83,70.83,76.19,76.19,51.39,51.39,59.29,59.29,0,0
Benin,BEN,,,NAT_TOTAL,20200430,3,1,2,0,2,1,4,0,2,0,0,,2,0,2,0,,0,0,0,2,1,2,2,3170720,0,3,1,0,,,64,1,70.83,70.83,76.19,76.19,58.61,58.61,67.63,67.63,0,0
Benin,BEN,,,NAT_TOTAL,20200531,2,1,2,0,2,1,3,1,2,0,0,,0,,2,0,,0,0,0,2,1,2,2,0,0,3,1,0,,,232,3,57.41,57.41,63.1,63.1,50.56,50.56,58.33,58.33,0,0
Benin,BEN,,,NAT_TOTAL,20200630,2,1,1,1,1,1,3,1,0,,0,,0,,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,,,1199,21,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5
Benin,BEN,,,NAT_TOTAL,20200731,2,1,1,1,1,1,3,1,0,,0,,0,,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,,,1805,36,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5
Benin,BEN,,,NAT_TOTAL,20200831,2,1,1,1,1,1,3,1,0,,0,,0,,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,,,2145,40,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5
Benin,BEN,,,NAT_TOTAL,20200930,2,1,1,1,1,1,3,1,0,,0,,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,,,2357,41,47.22,47.22,60.24,60.24,52.78,52.78,51.28,51.28,62.5,62.5
Benin,BEN,,,NAT_TOTAL,20201031,1,1,1,1,1,1,3,1,0,,0,,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,,,2643,41,43.52,43.52,56.67,56.67,50.56,50.56,48.72,48.72,62.5,62.5
Benin,BEN,,,NAT_TOTAL,20201130,1,1,1,1,2,1,3,1,0,,0,,0,,1,2,0,1,0,0,2,1,2,2,0,0,4,1,0,,,3015,43,40.74,40.74,46.43,46.43,50.56,50.56,48.72,48.72,62.5,62.5
Benin,BEN,,,NAT_TOTAL,20201231,1,1,1,1,1,1,3,1,0,,0,,0,,1,2,0,1,0,0,2,1,1,2,0,0,4,1,0,,,3251,44,35.19,35.19,43.57,43.57,45,45,42.31,42.31,62.5,62.5
Burkina Faso,BFA,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,BFA,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,0,,0,,,0,0,0,0,0,0,2.22,2.22,2.56,2.56,0,0
Burkina Faso,BFA,,,NAT_TOTAL,20200331,3,1,2,1,2,1,1,1,2,1,2,1,2,1,4,0,,0,0,0,2,1,1,2,0,0,0,,0,,,261,14,84.26,84.26,96.43,96.43,59.44,59.44,68.59,68.59,0,0
Burkina Faso,BFA,,,NAT_TOTAL,20200430,3,1,2,1,2,1,1,1,2,1,2,1,2,1,4,0,,0,0,0,2,1,1,2,0,0,3,1,0,,,645,43,84.26,84.26,96.43,96.43,64.44,64.44,74.36,74.36,0,0
Burkina Faso,BFA,,,NAT_TOTAL,20200531,3,1,0,,2,1,3,1,0,,2,1,0,,4,0,,0,0,0,2,1,1,2,0,0,3,1,0,,,847,53,60.19,60.19,67.86,67.86,50,50,57.69,57.69,0,0
Burkina Faso,BFA,,,NAT_TOTAL,20200630,0,,0,,2,1,3,1,0,,1,1,0,,4,0,,0,0,0,2,1,1,2,0,0,3,1,0,,,962,53,45.37,45.37,50,50,41.11,41.11,47.44,47.44,0,0
Burkina Faso,BFA,,,NAT_TOTAL,20200731,0,,0,,2,1,3,1,0,,1,1,2,1,4,0,,0,0,0,2,1,1,2,0,0,3,1,0,,,1106,53,56.48,56.48,57.14,57.14,47.78,47.78,55.13,55.13,0,0
Burkina Faso,BFA,,,NAT_TOTAL,20200831,0,,0,,2,1,3,1,0,,1,1,2,0,2,0,,0,0,0,2,1,1,2,0,0,3,1,0,,,1368,55,48.15,48.15,45.24,45.24,42.78,42.78,49.36,49.36,0,0
Burkina Faso,BFA,,,NAT_TOTAL,20200930,0,,0,,2,1,3,1,0,,0,,0,,2,0,,0,0,0,2,1,3,2,0,0,3,1,0,,,2056,58,36.11,36.11,35.71,35.71,40,40,46.15,46.15,0,0
Burkina Faso,BFA,,,NAT_TOTAL,20201031,0,,0,,0,,3,1,0,,0,,0,,1,0,,0,0,0,2,1,3,2,0,0,2,1,0,,,2500,67,22.22,22.22,29.29,29.29,30,30,34.62,34.62,0,0
Burkina Faso,BFA,,,NAT_TOTAL,20201130,0,,0,,0,,3,1,0,,0,,0,,1,0,,0,0,0,2,1,3,2,0,0,2,1,0,,,2886,68,22.22,22.22,29.29,29.29,30,30,34.62,34.62,0,0
Burkina Faso,BFA,,,NAT_TOTAL,20201231,0,,0,,0,,0,,0,,0,,0,,1,0,,0,0,0,2,1,3,2,0,0,3,1,0,,,6707,85,13.89,13.89,17.86,17.86,26.67,26.67,30.77,30.77,0,0
Bangladesh,BGD,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,1,0,,0,0,0,2,1,0,1,0,0,0,,0,,,0,0,13.89,13.89,17.86,17.86,11.67,11.67,13.46,13.46,0,0
Bangladesh,BGD,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,1,0,,0,0,0,2,1,0,1,0,0,0,,0,,,0,0,13.89,13.89,17.86,17.86,11.67,11.67,13.46,13.46,0,0
Bangladesh,BGD,,,NAT_TOTAL,20200331,3,1,3,1,2,1,4,1,2,0,1,1,2,1,3,0,,1,0,0,2,1,2,1,0,0,0,,0,,,51,5,87.04,87.04,91.67,91.67,63.33,63.33,69.23,69.23,25,25
Bangladesh,BGD,,,NAT_TOTAL,20200430,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,0,0,2,1,2,1,0,0,0,,0,,,7667,168,93.52,93.52,96.43,96.43,73.89,73.89,73.72,73.72,75,75
Bangladesh,BGD,,,NAT_TOTAL,20200531,3,1,1,1,2,1,3,1,1,1,1,1,0,,3,0,,2,0,0,2,1,2,1,0,0,4,1,0,,,47153,650,62.96,62.96,77.38,77.38,58.89,58.89,60.26,60.26,50,50
Bangladesh,BGD,,,NAT_TOTAL,20200630,3,1,1,1,2,1,4,0,1,1,2,0,2,0,3,0,,2,0,0,2,1,2,1,0,0,4,1,0,,,145483,1847,74.54,74.54,79.76,79.76,65.83,65.83,68.27,68.27,50,50
Bangladesh,BGD,,,NAT_TOTAL,20200731,3,1,3,0,2,1,4,0,1,1,2,0,2,0,3,0,,2,0,0,2,1,2,1,0,0,4,1,0,,,237661,3111,80.09,80.09,83.33,83.33,69.17,69.17,72.12,72.12,50,50
Bangladesh,BGD,,,NAT_TOTAL,20200831,3,1,3,0,2,1,4,0,1,1,2,0,2,0,3,0,,2,0,0,2,1,2,1,0,0,4,1,0,,,312996,4281,80.09,80.09,83.33,83.33,69.17,69.17,72.12,72.12,50,50
Bangladesh,BGD,,,NAT_TOTAL,20200930,3,1,3,0,2,1,4,0,1,1,2,0,2,0,3,0,,2,0,0,2,1,2,1,0,0,4,1,0,,,363479,5251,80.09,80.09,83.33,83.33,69.17,69.17,72.12,72.12,50,50
Bangladesh,BGD,,,NAT_TOTAL,20201031,3,1,3,0,2,1,4,0,1,1,2,0,2,0,3,0,,2,0,0,2,1,2,1,0,0,4,1,0,,,407684,5923,80.09,80.09,83.33,83.33,69.17,69.17,72.12,72.12,50,50
Bangladesh,BGD,,,NAT_TOTAL,20201130,3,1,3,0,2,0,4,0,2,0,2,0,2,0,3,0,,2,0,0,2,1,2,1,0,0,4,1,0,,,464932,6644,80.09,80.09,80.48,80.48,69.17,69.17,72.12,72.12,50,50
Bangladesh,BGD,,,NAT_TOTAL,20201231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513510,7559,,,,,,,,,,
Bulgaria,BGR,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,BGR,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,1,0,,0,0,0,2,1,0,0,0,0,0,,0,,,0,0,13.89,13.89,17.86,17.86,8.33,8.33,9.62,9.62,0,0
Bulgaria,BGR,,,NAT_TOTAL,20200331,3,1,1,1,2,1,4,1,0,,2,0,2,1,3,2,0,0,0,0,2,1,1,0,0,0,1,1,0,,,399,8,73.15,73.15,75,75,52.78,52.78,55.13,55.13,37.5,37.5
Bulgaria,BGR,,,NAT_TOTAL,20200430,3,1,1,1,2,1,4,1,0,,2,0,2,1,3,2,0,2,0,0,2,1,1,2,0,0,3,1,0,,,1506,66,73.15,73.15,75,75,69.44,69.44,66.67,66.67,87.5,87.5
Bulgaria,BGR,,,NAT_TOTAL,20200531,2,1,1,1,1,1,3,1,0,,0,,0,,3,2,0,2,0,0,2,1,1,2,0,0,1,1,0,,,2513,140,44.44,44.44,54.29,54.29,48.89,48.89,42.95,42.95,87.5,87.5
Bulgaria,BGR,,,NAT_TOTAL,20200630,2,1,1,1,1,1,1,1,0,,0,,0,,2,2,0,1,0,0,2,1,1,2,0,0,2,1,0,,,4989,230,36.11,36.11,48.81,48.81,42.22,42.22,39.1,39.1,62.5,62.5
Bulgaria,BGR,,,NAT_TOTAL,20200731,2,1,1,1,1,0,3,1,0,,0,,0,,3,2,0,1,0,0,2,1,1,2,0,0,2,1,0,,,11690,383,41.67,41.67,54.29,54.29,45.56,45.56,42.95,42.95,62.5,62.5
Bulgaria,BGR,,,NAT_TOTAL,20200831,2,1,1,1,1,0,2,1,0,,0,,0,,3,2,0,1,0,0,2,1,1,2,0,0,2,1,0,,,16266,629,38.89,38.89,51.43,51.43,43.89,43.89,41.03,41.03,62.5,62.5
Bulgaria,BGR,,,NAT_TOTAL,20200930,1,1,1,1,1,1,1,1,0,,0,,0,,3,2,0,1,0,0,2,1,1,2,0,0,2,1,0,,,20833,825,35.19,35.19,48.81,48.81,41.67,41.67,38.46,38.46,62.5,62.5
Bulgaria,BGR,,,NAT_TOTAL,20201031,2,1,2,1,1,1,3,1,0,,0,,0,,3,2,0,1,0,0,2,1,1,2,0,0,3,1,0,,,52844,1279,48.15,48.15,57.86,57.86,51.11,51.11,49.36,49.36,62.5,62.5
Bulgaria,BGR,,,NAT_TOTAL,20201130,3,1,2,1,2,1,3,1,0,,0,,0,,3,2,0,1,0,0,2,1,1,2,0,0,3,1,0,,,145300,4035,57.41,57.41,64.29,64.29,56.67,56.67,55.77,55.77,62.5,62.5
Bulgaria,BGR,,,NAT_TOTAL,20201231,3,1,2,1,2,1,3,1,0,,0,,0,,3,2,0,1,0,0,2,1,1,2,0,0,3,1,1,1,,202266,7576,57.41,57.41,64.29,64.29,58,58,57.31,57.31,62.5,62.5
Bahrain,BHR,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,1,0,,0,0,0,2,0,0,0,0,0,0,,0,,,0,0,11.11,11.11,13.1,13.1,6.67,6.67,7.69,7.69,0,0
Bahrain,BHR,,,NAT_TOTAL,20200229,3,1,0,,0,,0,,0,,0,,0,,3,0,,1,0,0,2,1,2,2,0,0,0,,0,,,41,0,30.56,30.56,39.29,39.29,32.78,32.78,33.97,33.97,25,25
Bahrain,BHR,,,NAT_TOTAL,20200331,3,1,3,1,2,1,4,1,1,1,1,1,1,1,3,0,,2,0,0,2,1,3,2,0,0,0,,0,,,567,4,78.7,78.7,86.9,86.9,67.22,67.22,69.87,69.87,50,50
Bahrain,BHR,,,NAT_TOTAL,20200430,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,,,3040,8,75,75,83.33,83.33,75,75,73.08,73.08,87.5,87.5
Bahrain,BHR,,,NAT_TOTAL,20200531,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,,,11398,19,75,75,83.33,83.33,75,75,73.08,73.08,87.5,87.5
Bahrain,BHR,,,NAT_TOTAL,20200630,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,,,26758,87,75,75,83.33,83.33,75,75,73.08,73.08,87.5,87.5
Bahrain,BHR,,,NAT_TOTAL,20200731,3,1,2,1,2,1,4,1,0,,1,1,1,1,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,,,40982,147,69.44,69.44,73.81,73.81,71.67,71.67,69.23,69.23,87.5,87.5
Bahrain,BHR,,,NAT_TOTAL,20200831,3,1,2,1,2,1,4,1,0,,0,,0,,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,,,51972,190,60.19,60.19,64.29,64.29,66.11,66.11,62.82,62.82,87.5,87.5
Bahrain,BHR,,,NAT_TOTAL,20200930,1,1,2,1,2,1,4,1,0,,2,1,0,,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,,,70864,251,60.19,60.19,67.86,67.86,66.11,66.11,62.82,62.82,87.5,87.5
Bahrain,BHR,,,NAT_TOTAL,20201031,1,1,2,1,2,1,4,1,0,,2,1,0,,1,2,0,2,0,0,2,1,3,2,0,0,3,1,0,,,81645,321,54.63,54.63,60.71,60.71,62.78,62.78,58.97,58.97,87.5,87.5
Bahrain,BHR,,,NAT_TOTAL,20201130,1,1,2,1,2,1,4,1,0,,2,1,0,,1,2,0,2,0,0,2,1,3,2,0,0,3,1,0,,,86956,341,54.63,54.63,60.71,60.71,62.78,62.78,58.97,58.97,87.5,87.5
Bahrain,BHR,,,NAT_TOTAL,20201231,1,1,2,1,2,1,4,1,0,,1,1,0,,1,2,0,2,0,0,2,1,3,2,0,0,3,1,5,1,,92675,352,50.93,50.93,57.14,57.14,67.22,67.22,64.1,64.1,87.5,87.5
Bahamas,BHS,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,1,1,0,0,0,0,0,,0,,,0,0,5.56,5.56,9.52,9.52,3.33,3.33,3.85,3.85,0,0
Bahamas,BHS,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,0,0,0,0,0,,0,,,0,0,11.11,11.11,14.29,14.29,6.67,6.67,7.69,7.69,0,0
Bahamas,BHS,,,NAT_TOTAL,20200331,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,1,1,0,,,14,0,96.3,96.3,100,100,78.33,78.33,78.85,78.85,75,75
Bahamas,BHS,,,NAT_TOTAL,20200430,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,4,1,0,,,81,11,96.3,96.3,100,100,83.33,83.33,84.62,84.62,75,75
Bahamas,BHS,,,NAT_TOTAL,20200531,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,4,1,0,,,102,11,92.59,92.59,96.43,96.43,81.11,81.11,82.05,82.05,75,75
Bahamas,BHS,,,NAT_TOTAL,20200630,3,1,2,1,2,1,4,1,2,1,2,1,0,,4,1,1,2,0,0,2,1,1,2,0,0,4,1,0,,,104,11,81.48,81.48,92.86,92.86,74.44,74.44,74.36,74.36,75,75
Bahamas,BHS,,,NAT_TOTAL,20200731,3,1,3,0,2,0,4,0,2,0,2,1,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,,,574,14,81.94,81.94,81.67,81.67,66.39,66.39,72.76,72.76,25,25
Bahamas,BHS,,,NAT_TOTAL,20200831,3,1,3,0,2,0,4,0,2,1,2,0,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,,,2217,50,82.87,82.87,86.43,86.43,66.94,66.94,73.4,73.4,25,25
Bahamas,BHS,,,NAT_TOTAL,20200930,3,1,2,0,2,0,4,0,1,1,2,0,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,,,4123,96,73.61,73.61,78.1,78.1,61.39,61.39,66.99,66.99,25,25
Bahamas,BHS,,,NAT_TOTAL,20201031,3,0,2,0,2,0,4,0,1,1,2,0,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,,,6714,144,71.76,71.76,74.52,74.52,60.28,60.28,65.71,65.71,25,25
Bahamas,BHS,,,NAT_TOTAL,20201130,3,0,2,0,2,0,4,0,1,1,2,0,2,1,1,1,1,0,0,0,2,1,1,2,0,0,3,1,0,,,7541,163,68.98,68.98,70.95,70.95,58.61,58.61,63.78,63.78,25,25
Bahamas,BHS,,,NAT_TOTAL,20201231,3,0,2,0,2,0,4,0,1,1,2,0,2,1,1,0,,0,0,0,2,1,1,2,0,0,3,1,0,,,7871,170,68.98,68.98,70.95,70.95,55.28,55.28,63.78,63.78,0,0
Bosnia and Herzegovina,BIH,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,0,0,0,0,0,,0,,,0,0,11.11,11.11,14.29,14.29,6.67,6.67,7.69,7.69,0,0
Bosnia and Herzegovina,BIH,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,2,0,0,0,0,,0,,,0,0,11.11,11.11,14.29,14.29,11.11,11.11,12.82,12.82,0,0
Bosnia and Herzegovina,BIH,,,NAT_TOTAL,20200331,3,1,3,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,0,0,0,3,1,0,,,420,13,89.81,89.81,88.1,88.1,68.33,68.33,73.08,73.08,37.5,37.5
Bosnia and Herzegovina,BIH,,,NAT_TOTAL,20200430,3,1,3,1,2,1,4,1,2,1,2,1,2,0,3,1,0,1,0,0,2,1,2,0,0,0,3,1,0,,,1757,69,90.74,90.74,92.86,92.86,68.89,68.89,73.72,73.72,37.5,37.5
